CH1,CH2,CH3,CH4,CH5
526.0,497.0,531.0,502.0,505.0
530.0,504.0,532.0,515.0,492.0
532.0,511.0,529.0,532.0,484.0
532.0,515.0,523.0,542.0,487.0
529.0,519.0,515.0,548.0,493.0
522.0,521.0,506.0,546.0,504.0
523.0,521.0,504.0,546.0,509.0
502.0,513.0,490.0,533.0,525.0
491.0,507.0,487.0,518.0,537.0
490.0,506.0,492.0,508.0,533.0
491.0,505.0,500.0,501.0,531.0
493.0,500.0,505.0,495.0,529.0
496.0,495.0,509.0,486.0,527.0
503.0,495.0,519.0,485.0,520.0
506.0,492.0,523.0,482.0,526.0
514.0,491.0,527.0,488.0,520.0
515.0,496.0,529.0,494.0,509.0
522.0,499.0,532.0,505.0,503.0
529.0,507.0,532.0,522.0,494.0
534.0,514.0,528.0,536.0,485.0
531.0,517.0,522.0,545.0,483.0
529.0,521.0,517.0,546.0,484.0
522.0,522.0,504.0,547.0,495.0
508.0,519.0,495.0,538.0,509.0
497.0,513.0,489.0,528.0,529.0
492.0,510.0,490.0,516.0,536.0
492.0,507.0,494.0,504.0,532.0
495.0,504.0,502.0,500.0,531.0
496.0,498.0,506.0,490.0,530.0
501.0,497.0,518.0,486.0,522.0
505.0,494.0,522.0,485.0,520.0
508.0,492.0,526.0,485.0,517.0
511.0,490.0,525.0,487.0,508.0
520.0,497.0,530.0,499.0,500.0
531.0,505.0,533.0,513.0,495.0
532.0,512.0,534.0,527.0,489.0
537.0,517.0,529.0,542.0,485.0
535.0,521.0,520.0,550.0,488.0
524.0,522.0,514.0,547.0,496.0
520.0,522.0,507.0,549.0,502.0
511.0,514.0,492.0,537.0,518.0
499.0,511.0,485.0,522.0,528.0
490.0,509.0,491.0,512.0,532.0
492.0,506.0,496.0,505.0,536.0
493.0,504.0,500.0,498.0,532.0
497.0,498.0,508.0,488.0,526.0
501.0,495.0,517.0,485.0,521.0
505.0,494.0,521.0,484.0,519.0
514.0,492.0,527.0,487.0,514.0
518.0,496.0,527.0,490.0,506.0
523.0,500.0,528.0,500.0,505.0
533.0,505.0,532.0,517.0,493.0
534.0,514.0,533.0,532.0,490.0
533.0,517.0,525.0,542.0,493.0
531.0,522.0,519.0,548.0,493.0
522.0,519.0,508.0,546.0,496.0
518.0,522.0,503.0,544.0,501.0
507.0,514.0,489.0,531.0,521.0
494.0,512.0,491.0,520.0,536.0
490.0,508.0,497.0,508.0,537.0
495.0,508.0,498.0,500.0,530.0
496.0,501.0,504.0,492.0,531.0
499.0,496.0,512.0,488.0,527.0
506.0,495.0,519.0,488.0,519.0
506.0,490.0,520.0,482.0,515.0
512.0,491.0,527.0,488.0,509.0
518.0,494.0,529.0,496.0,503.0
525.0,499.0,530.0,509.0,499.0
532.0,505.0,531.0,521.0,495.0
537.0,514.0,531.0,537.0,493.0
532.0,518.0,523.0,547.0,491.0
530.0,521.0,515.0,548.0,493.0
528.0,521.0,508.0,548.0,496.0
514.0,517.0,497.0,542.0,508.0
500.0,513.0,492.0,529.0,521.0
493.0,508.0,491.0,514.0,527.0
496.0,507.0,492.0,507.0,530.0
495.0,504.0,500.0,499.0,531.0
500.0,500.0,506.0,489.0,529.0
505.0,497.0,516.0,487.0,525.0
507.0,493.0,522.0,484.0,521.0
510.0,491.0,524.0,487.0,513.0
514.0,490.0,525.0,489.0,505.0
524.0,499.0,529.0,498.0,495.0
528.0,500.0,529.0,511.0,488.0
536.0,509.0,530.0,528.0,484.0
537.0,515.0,527.0,540.0,488.0
534.0,519.0,520.0,545.0,492.0
528.0,523.0,511.0,547.0,499.0
521.0,523.0,506.0,547.0,509.0
506.0,516.0,493.0,536.0,522.0
498.0,513.0,490.0,525.0,534.0
494.0,509.0,491.0,514.0,535.0
491.0,505.0,496.0,503.0,539.0
496.0,502.0,502.0,497.0,532.0
501.0,497.0,511.0,489.0,524.0
506.0,497.0,519.0,487.0,517.0
510.0,494.0,524.0,483.0,514.0
507.0,491.0,523.0,484.0,514.0
515.0,491.0,527.0,491.0,503.0
521.0,496.0,528.0,504.0,495.0
530.0,504.0,532.0,517.0,490.0
536.0,512.0,530.0,530.0,489.0
536.0,516.0,524.0,541.0,486.0
532.0,521.0,517.0,550.0,486.0
524.0,521.0,510.0,547.0,497.0
524.0,523.0,503.0,545.0,508.0
500.0,514.0,491.0,530.0,534.0
492.0,511.0,489.0,521.0,537.0
491.0,509.0,493.0,509.0,536.0
494.0,506.0,499.0,501.0,534.0
496.0,499.0,504.0,490.0,531.0
500.0,497.0,510.0,486.0,524.0
500.0,494.0,517.0,484.0,519.0
504.0,493.0,522.0,483.0,521.0
510.0,493.0,526.0,484.0,522.0
518.0,494.0,528.0,494.0,507.0
519.0,497.0,527.0,504.0,499.0
528.0,506.0,531.0,523.0,490.0
534.0,513.0,528.0,533.0,484.0
531.0,517.0,520.0,541.0,492.0
529.0,522.0,517.0,548.0,499.0
521.0,521.0,506.0,546.0,501.0
513.0,519.0,497.0,541.0,511.0
498.0,515.0,489.0,528.0,525.0
493.0,511.0,490.0,517.0,532.0
490.0,508.0,493.0,507.0,536.0
493.0,505.0,498.0,499.0,532.0
497.0,500.0,506.0,491.0,530.0
502.0,498.0,514.0,489.0,523.0
503.0,495.0,520.0,484.0,520.0
507.0,494.0,524.0,482.0,518.0
517.0,495.0,529.0,488.0,511.0
522.0,498.0,530.0,497.0,507.0
526.0,500.0,531.0,509.0,496.0
533.0,506.0,528.0,525.0,488.0
539.0,516.0,528.0,540.0,487.0
539.0,521.0,521.0,547.0,484.0
528.0,523.0,513.0,547.0,498.0
514.0,523.0,506.0,544.0,509.0
502.0,513.0,491.0,533.0,523.0
494.0,512.0,487.0,525.0,530.0
489.0,509.0,490.0,513.0,534.0
490.0,507.0,496.0,504.0,536.0
492.0,502.0,502.0,495.0,535.0
494.0,498.0,505.0,489.0,529.0
502.0,498.0,517.0,488.0,522.0
504.0,493.0,522.0,484.0,521.0
510.0,494.0,523.0,482.0,515.0
514.0,493.0,528.0,489.0,511.0
522.0,498.0,530.0,503.0,506.0
528.0,509.0,532.0,518.0,498.0
533.0,512.0,532.0,531.0,492.0
542.0,518.0,527.0,541.0,484.0
534.0,522.0,519.0,548.0,484.0
526.0,522.0,511.0,548.0,486.0
520.0,524.0,507.0,545.0,498.0
503.0,515.0,491.0,533.0,525.0
492.0,510.0,487.0,520.0,536.0
493.0,508.0,491.0,511.0,531.0
494.0,506.0,498.0,501.0,540.0
493.0,501.0,505.0,491.0,541.0
493.0,495.0,508.0,486.0,530.0
501.0,495.0,518.0,485.0,528.0
506.0,493.0,522.0,483.0,522.0
517.0,493.0,527.0,486.0,515.0
519.0,492.0,527.0,492.0,505.0
525.0,498.0,529.0,505.0,502.0
534.0,506.0,530.0,519.0,492.0
540.0,513.0,530.0,534.0,485.0
534.0,516.0,521.0,541.0,487.0
529.0,520.0,518.0,546.0,489.0
523.0,522.0,508.0,548.0,500.0
515.0,520.0,500.0,542.0,508.0
501.0,514.0,489.0,531.0,524.0
491.0,508.0,489.0,516.0,529.0
492.0,507.0,493.0,507.0,531.0
493.0,503.0,499.0,499.0,532.0
495.0,498.0,505.0,492.0,528.0
502.0,497.0,516.0,490.0,523.0
503.0,492.0,520.0,485.0,519.0
503.0,490.0,523.0,482.0,519.0
513.0,490.0,527.0,488.0,510.0
521.0,495.0,530.0,498.0,503.0
531.0,503.0,532.0,510.0,498.0
537.0,511.0,531.0,525.0,490.0
541.0,516.0,530.0,540.0,487.0
533.0,520.0,522.0,546.0,490.0
535.0,525.0,515.0,550.0,497.0
524.0,522.0,508.0,548.0,508.0
507.0,513.0,493.0,536.0,521.0
495.0,510.0,488.0,524.0,529.0
491.0,509.0,491.0,516.0,533.0
489.0,505.0,495.0,505.0,536.0
494.0,502.0,502.0,497.0,531.0
497.0,498.0,512.0,490.0,530.0
502.0,497.0,517.0,486.0,524.0
504.0,494.0,522.0,486.0,518.0
507.0,492.0,529.0,485.0,515.0
514.0,492.0,528.0,493.0,510.0
521.0,496.0,531.0,503.0,505.0
526.0,501.0,533.0,515.0,496.0
534.0,509.0,530.0,528.0,488.0
536.0,515.0,527.0,541.0,487.0
534.0,521.0,520.0,549.0,489.0
525.0,520.0,515.0,548.0,500.0
518.0,520.0,504.0,546.0,504.0
502.0,513.0,492.0,534.0,522.0
493.0,514.0,488.0,521.0,531.0
490.0,508.0,492.0,515.0,534.0
493.0,505.0,498.0,505.0,530.0
495.0,506.0,503.0,501.0,528.0
499.0,498.0,512.0,491.0,525.0
503.0,496.0,520.0,488.0,521.0
508.0,490.0,520.0,483.0,516.0
511.0,491.0,526.0,485.0,515.0
519.0,498.0,531.0,495.0,509.0
522.0,496.0,533.0,502.0,506.0
535.0,506.0,533.0,521.0,492.0
540.0,512.0,528.0,534.0,485.0
532.0,515.0,522.0,542.0,491.0
527.0,518.0,515.0,546.0,495.0
518.0,522.0,509.0,544.0,504.0
513.0,523.0,501.0,544.0,512.0
503.0,516.0,492.0,531.0,527.0
498.0,511.0,492.0,519.0,530.0
496.0,508.0,495.0,513.0,529.0
495.0,507.0,502.0,502.0,532.0
492.0,497.0,510.0,490.0,536.0
495.0,495.0,514.0,486.0,536.0
498.0,493.0,519.0,483.0,526.0
504.0,491.0,522.0,481.0,521.0
512.0,496.0,527.0,487.0,513.0
520.0,500.0,532.0,498.0,506.0
527.0,498.0,530.0,508.0,495.0
532.0,505.0,531.0,521.0,488.0
536.0,512.0,528.0,536.0,489.0
533.0,516.0,521.0,544.0,494.0
528.0,519.0,514.0,549.0,495.0
524.0,520.0,506.0,547.0,502.0
505.0,515.0,494.0,537.0,520.0
499.0,511.0,490.0,524.0,529.0
490.0,508.0,493.0,513.0,533.0
485.0,505.0,495.0,504.0,537.0
491.0,504.0,503.0,498.0,540.0
496.0,498.0,508.0,492.0,537.0
502.0,497.0,518.0,489.0,526.0
511.0,495.0,523.0,485.0,521.0
512.0,492.0,528.0,483.0,509.0
516.0,492.0,527.0,490.0,501.0
524.0,496.0,531.0,501.0,498.0
529.0,502.0,537.0,515.0,498.0
535.0,510.0,535.0,529.0,492.0
538.0,516.0,528.0,542.0,487.0
534.0,521.0,524.0,549.0,489.0
530.0,522.0,510.0,549.0,499.0
521.0,524.0,507.0,549.0,507.0
507.0,514.0,493.0,535.0,521.0
494.0,509.0,487.0,521.0,530.0
493.0,509.0,492.0,513.0,534.0
492.0,506.0,498.0,504.0,536.0
492.0,499.0,502.0,494.0,531.0
497.0,497.0,511.0,489.0,527.0
503.0,497.0,520.0,488.0,523.0
505.0,493.0,525.0,484.0,524.0
511.0,494.0,526.0,484.0,519.0
516.0,493.0,530.0,493.0,512.0
527.0,500.0,532.0,505.0,504.0
534.0,505.0,533.0,519.0,495.0
537.0,512.0,533.0,536.0,490.0
538.0,520.0,527.0,544.0,490.0
532.0,522.0,519.0,549.0,494.0
521.0,520.0,509.0,548.0,498.0
516.0,521.0,504.0,547.0,505.0
506.0,513.0,492.0,531.0,524.0
494.0,509.0,487.0,515.0,531.0
492.0,508.0,493.0,508.0,541.0
494.0,503.0,499.0,501.0,536.0
494.0,498.0,504.0,491.0,530.0
499.0,497.0,513.0,488.0,525.0
508.0,496.0,521.0,486.0,522.0
508.0,492.0,525.0,482.0,520.0
513.0,488.0,525.0,485.0,512.0
520.0,493.0,530.0,496.0,506.0
526.0,499.0,531.0,506.0,505.0
534.0,507.0,532.0,522.0,492.0
537.0,513.0,530.0,536.0,488.0
510.0,503.0,522.0,487.0,525.0
514.0,501.0,525.0,487.0,515.0
516.0,498.0,527.0,491.0,506.0
522.0,500.0,530.0,503.0,503.0
533.0,506.0,534.0,513.0,499.0
532.0,508.0,533.0,527.0,493.0
531.0,511.0,530.0,539.0,493.0
539.0,515.0,524.0,544.0,497.0
528.0,512.0,512.0,544.0,498.0
521.0,516.0,506.0,544.0,504.0
508.0,506.0,493.0,531.0,521.0
500.0,505.0,488.0,520.0,531.0
496.0,506.0,491.0,509.0,535.0
493.0,507.0,497.0,502.0,537.0
492.0,506.0,503.0,497.0,529.0
499.0,505.0,512.0,494.0,519.0
499.0,500.0,515.0,486.0,520.0
508.0,501.0,522.0,488.0,514.0
516.0,498.0,526.0,489.0,508.0
517.0,498.0,530.0,495.0,503.0
522.0,500.0,530.0,504.0,498.0
533.0,506.0,534.0,518.0,496.0
534.0,510.0,534.0,528.0,495.0
536.0,513.0,529.0,540.0,498.0
532.0,513.0,520.0,547.0,500.0
528.0,514.0,511.0,544.0,502.0
517.0,510.0,503.0,540.0,507.0
504.0,508.0,489.0,527.0,522.0
494.0,506.0,489.0,517.0,531.0
493.0,507.0,492.0,512.0,533.0
495.0,508.0,500.0,502.0,533.0
494.0,504.0,504.0,493.0,535.0
497.0,502.0,511.0,487.0,531.0
506.0,502.0,518.0,485.0,530.0
508.0,502.0,523.0,487.0,518.0
512.0,498.0,527.0,487.0,512.0
520.0,500.0,534.0,498.0,508.0
528.0,504.0,532.0,508.0,498.0
537.0,508.0,532.0,526.0,491.0
539.0,510.0,531.0,533.0,486.0
537.0,514.0,526.0,543.0,488.0
529.0,511.0,517.0,542.0,498.0
525.0,517.0,508.0,543.0,503.0
513.0,506.0,492.0,533.0,518.0
500.0,506.0,490.0,524.0,531.0
494.0,506.0,490.0,514.0,531.0
490.0,506.0,492.0,504.0,533.0
494.0,506.0,499.0,500.0,532.0
502.0,508.0,505.0,493.0,528.0
503.0,504.0,514.0,488.0,526.0
504.0,501.0,518.0,484.0,521.0
508.0,500.0,522.0,484.0,516.0
514.0,500.0,528.0,491.0,511.0
523.0,502.0,532.0,499.0,506.0
530.0,505.0,533.0,511.0,496.0
539.0,508.0,534.0,529.0,486.0
541.0,512.0,531.0,539.0,489.0
531.0,510.0,521.0,543.0,495.0
523.0,512.0,514.0,544.0,502.0
521.0,512.0,505.0,543.0,503.0
504.0,505.0,491.0,529.0,519.0
496.0,505.0,488.0,524.0,531.0
492.0,508.0,492.0,513.0,537.0
489.0,507.0,495.0,500.0,538.0
494.0,505.0,499.0,495.0,534.0
501.0,506.0,509.0,496.0,526.0
498.0,501.0,512.0,485.0,522.0
503.0,501.0,520.0,485.0,519.0
511.0,500.0,531.0,485.0,516.0
520.0,504.0,528.0,493.0,510.0
522.0,501.0,531.0,501.0,512.0
533.0,506.0,535.0,516.0,506.0
537.0,507.0,531.0,529.0,489.0
535.0,510.0,526.0,541.0,485.0
528.0,512.0,519.0,545.0,498.0
519.0,512.0,515.0,542.0,504.0
515.0,511.0,504.0,540.0,511.0
502.0,505.0,495.0,527.0,520.0
496.0,503.0,486.0,515.0,529.0
494.0,502.0,490.0,507.0,534.0
497.0,508.0,498.0,501.0,540.0
499.0,504.0,501.0,491.0,538.0
507.0,504.0,515.0,489.0,533.0
506.0,502.0,517.0,486.0,521.0
505.0,502.0,521.0,484.0,514.0
515.0,502.0,529.0,487.0,512.0
524.0,502.0,532.0,498.0,503.0
525.0,502.0,532.0,507.0,499.0
528.0,505.0,533.0,520.0,492.0
534.0,509.0,533.0,534.0,489.0
537.0,514.0,528.0,543.0,491.0
525.0,509.0,513.0,541.0,500.0
521.0,512.0,513.0,542.0,505.0
507.0,507.0,496.0,533.0,519.0
496.0,503.0,487.0,522.0,525.0
493.0,505.0,492.0,514.0,531.0
492.0,506.0,493.0,506.0,535.0
494.0,505.0,499.0,497.0,532.0
494.0,502.0,504.0,490.0,528.0
498.0,501.0,512.0,488.0,527.0
510.0,502.0,517.0,486.0,521.0
510.0,501.0,524.0,484.0,518.0
517.0,499.0,528.0,489.0,513.0
526.0,501.0,532.0,500.0,506.0
534.0,505.0,534.0,512.0,496.0
539.0,510.0,535.0,526.0,491.0
540.0,512.0,530.0,541.0,486.0
535.0,513.0,524.0,543.0,492.0
525.0,511.0,513.0,542.0,500.0
519.0,511.0,510.0,540.0,504.0
502.0,506.0,496.0,530.0,524.0
495.0,506.0,487.0,520.0,531.0
490.0,504.0,489.0,509.0,532.0
491.0,506.0,498.0,503.0,536.0
495.0,506.0,500.0,494.0,533.0
499.0,505.0,512.0,490.0,526.0
500.0,503.0,514.0,488.0,525.0
508.0,502.0,521.0,486.0,521.0
511.0,498.0,525.0,487.0,515.0
518.0,497.0,528.0,493.0,508.0
524.0,503.0,532.0,504.0,503.0
529.0,504.0,532.0,517.0,492.0
536.0,510.0,533.0,530.0,488.0
537.0,511.0,528.0,540.0,488.0
527.0,509.0,516.0,541.0,495.0
523.0,513.0,514.0,542.0,502.0
519.0,513.0,505.0,542.0,514.0
501.0,506.0,491.0,528.0,530.0
493.0,504.0,487.0,517.0,534.0
489.0,506.0,491.0,509.0,536.0
492.0,507.0,497.0,501.0,532.0
493.0,505.0,503.0,492.0,529.0
500.0,505.0,510.0,490.0,528.0
503.0,503.0,516.0,487.0,525.0
508.0,502.0,521.0,485.0,514.0
513.0,500.0,526.0,491.0,506.0
522.0,502.0,531.0,497.0,503.0
527.0,504.0,532.0,508.0,497.0
534.0,508.0,535.0,522.0,494.0
537.0,511.0,532.0,535.0,492.0
534.0,512.0,526.0,542.0,494.0
527.0,511.0,515.0,542.0,501.0
523.0,513.0,510.0,546.0,505.0
510.0,508.0,498.0,534.0,516.0
497.0,504.0,491.0,522.0,516.0
496.0,509.0,490.0,515.0,530.0
492.0,507.0,498.0,505.0,538.0
492.0,506.0,507.0,497.0,540.0
497.0,507.0,516.0,492.0,536.0
501.0,506.0,522.0,485.0,525.0
508.0,503.0,529.0,486.0,521.0
512.0,500.0,519.0,485.0,518.0
516.0,498.0,512.0,488.0,506.0
522.0,500.0,523.0,497.0,499.0
526.0,501.0,529.0,511.0,493.0
534.0,507.0,532.0,525.0,488.0
537.0,511.0,529.0,536.0,483.0
533.0,512.0,523.0,545.0,493.0
522.0,509.0,509.0,542.0,504.0
519.0,512.0,506.0,543.0,509.0
503.0,506.0,491.0,532.0,524.0
493.0,502.0,482.0,519.0,531.0
494.0,505.0,486.0,512.0,533.0
491.0,507.0,493.0,503.0,535.0
491.0,503.0,498.0,495.0,532.0
499.0,505.0,509.0,494.0,527.0
499.0,501.0,512.0,486.0,528.0
500.0,499.0,517.0,483.0,521.0
511.0,500.0,524.0,487.0,511.0
521.0,499.0,528.0,492.0,504.0
528.0,501.0,527.0,500.0,505.0
536.0,507.0,534.0,518.0,494.0
542.0,510.0,533.0,531.0,486.0
541.0,512.0,530.0,538.0,485.0
530.0,509.0,519.0,540.0,491.0
528.0,511.0,512.0,546.0,498.0
523.0,512.0,505.0,543.0,506.0
506.0,505.0,489.0,527.0,522.0
496.0,504.0,487.0,524.0,531.0
495.0,508.0,493.0,511.0,533.0
502.0,509.0,501.0,502.0,532.0
497.0,506.0,502.0,493.0,530.0
497.0,504.0,509.0,489.0,527.0
500.0,502.0,515.0,489.0,525.0
503.0,500.0,520.0,486.0,521.0
511.0,499.0,527.0,487.0,517.0
515.0,501.0,531.0,497.0,509.0
523.0,506.0,530.0,506.0,502.0
533.0,505.0,536.0,519.0,496.0
540.0,510.0,531.0,533.0,488.0
540.0,512.0,524.0,541.0,493.0
529.0,514.0,516.0,544.0,498.0
535.0,513.0,512.0,545.0,499.0
515.0,507.0,497.0,537.0,510.0
502.0,506.0,490.0,525.0,521.0
494.0,506.0,489.0,515.0,529.0
491.0,506.0,490.0,506.0,531.0
493.0,511.0,496.0,500.0,534.0
495.0,505.0,504.0,492.0,529.0
502.0,503.0,510.0,488.0,519.0
505.0,503.0,518.0,487.0,516.0
510.0,502.0,523.0,487.0,516.0
519.0,499.0,526.0,490.0,510.0
525.0,502.0,530.0,500.0,502.0
531.0,506.0,534.0,511.0,490.0
536.0,507.0,538.0,526.0,486.0
536.0,509.0,531.0,535.0,484.0
534.0,512.0,524.0,544.0,490.0
523.0,510.0,511.0,543.0,502.0
522.0,512.0,506.0,542.0,505.0
503.0,505.0,492.0,532.0,524.0
496.0,510.0,487.0,523.0,536.0
494.0,508.0,490.0,514.0,534.0
497.0,510.0,494.0,506.0,525.0
495.0,506.0,498.0,497.0,529.0
502.0,508.0,509.0,493.0,528.0
504.0,504.0,515.0,489.0,524.0
506.0,502.0,519.0,485.0,519.0
513.0,501.0,524.0,486.0,513.0
517.0,500.0,527.0,492.0,506.0
523.0,503.0,529.0,500.0,499.0
531.0,506.0,533.0,516.0,493.0
536.0,509.0,533.0,529.0,484.0
536.0,512.0,529.0,540.0,482.0
536.0,510.0,517.0,543.0,489.0
525.0,512.0,511.0,546.0,498.0
521.0,513.0,507.0,545.0,504.0
504.0,506.0,491.0,531.0,528.0
495.0,505.0,486.0,517.0,536.0
496.0,507.0,487.0,508.0,534.0
497.0,507.0,494.0,503.0,533.0
496.0,505.0,502.0,493.0,538.0
499.0,504.0,510.0,495.0,536.0
500.0,503.0,516.0,486.0,529.0
507.0,502.0,522.0,486.0,519.0
515.0,502.0,527.0,489.0,508.0
519.0,501.0,531.0,496.0,505.0
523.0,502.0,532.0,506.0,500.0
532.0,510.0,533.0,520.0,490.0
540.0,511.0,536.0,532.0,489.0
536.0,512.0,527.0,542.0,483.0
533.0,510.0,515.0,543.0,496.0
523.0,513.0,509.0,545.0,505.0
513.0,508.0,498.0,535.0,519.0
500.0,506.0,489.0,524.0,528.0
499.0,507.0,490.0,516.0,532.0
490.0,506.0,490.0,505.0,534.0
492.0,507.0,495.0,499.0,530.0
496.0,503.0,503.0,492.0,532.0
505.0,509.0,511.0,489.0,530.0
510.0,506.0,517.0,485.0,521.0
511.0,501.0,523.0,484.0,510.0
515.0,498.0,526.0,488.0,505.0
525.0,502.0,531.0,499.0,497.0
527.0,503.0,533.0,510.0,490.0
532.0,508.0,531.0,522.0,491.0
533.0,510.0,530.0,536.0,497.0
534.0,514.0,526.0,544.0,500.0
523.0,510.0,511.0,544.0,505.0
520.0,515.0,509.0,544.0,512.0
506.0,506.0,493.0,532.0,526.0
494.0,504.0,486.0,522.0,524.0
493.0,506.0,492.0,512.0,520.0
494.0,507.0,493.0,506.0,525.0
497.0,505.0,499.0,497.0,525.0
501.0,508.0,510.0,495.0,518.0
501.0,504.0,511.0,486.0,522.0
500.0,504.0,519.0,486.0,522.0
506.0,500.0,524.0,487.0,511.0
516.0,499.0,527.0,490.0,505.0
523.0,500.0,530.0,500.0,496.0
530.0,506.0,533.0,516.0,494.0
533.0,508.0,535.0,526.0,490.0
533.0,510.0,529.0,538.0,491.0
529.0,515.0,519.0,544.0,496.0
525.0,512.0,512.0,543.0,501.0
519.0,512.0,504.0,542.0,507.0
501.0,506.0,491.0,531.0,527.0
491.0,510.0,488.0,519.0,535.0
490.0,505.0,488.0,509.0,534.0
492.0,507.0,497.0,502.0,535.0
496.0,504.0,501.0,497.0,534.0
502.0,504.0,508.0,490.0,527.0
501.0,500.0,512.0,486.0,521.0
505.0,501.0,521.0,485.0,521.0
512.0,501.0,527.0,489.0,510.0
517.0,500.0,530.0,495.0,502.0
521.0,501.0,529.0,504.0,499.0
529.0,506.0,532.0,520.0,495.0
532.0,512.0,531.0,531.0,487.0
535.0,513.0,527.0,540.0,484.0
532.0,512.0,517.0,541.0,489.0
525.0,511.0,509.0,544.0,496.0
516.0,510.0,499.0,538.0,507.0
502.0,506.0,489.0,526.0,522.0
497.0,508.0,490.0,517.0,530.0
495.0,508.0,491.0,507.0,531.0
490.0,506.0,497.0,498.0,539.0
492.0,506.0,507.0,492.0,535.0
497.0,503.0,513.0,486.0,521.0
503.0,502.0,518.0,490.0,517.0
506.0,502.0,522.0,486.0,515.0
511.0,500.0,526.0,487.0,510.0
520.0,503.0,531.0,498.0,507.0
527.0,503.0,531.0,507.0,501.0
535.0,509.0,534.0,523.0,495.0
539.0,513.0,533.0,537.0,491.0
543.0,515.0,527.0,544.0,494.0
529.0,509.0,512.0,543.0,499.0
521.0,512.0,509.0,544.0,505.0
501.0,505.0,493.0,533.0,518.0
493.0,504.0,488.0,523.0,530.0
492.0,508.0,490.0,515.0,538.0
491.0,507.0,492.0,503.0,534.0
498.0,507.0,503.0,498.0,534.0
502.0,507.0,508.0,494.0,531.0
501.0,503.0,512.0,486.0,528.0
507.0,502.0,518.0,486.0,517.0
515.0,502.0,527.0,486.0,515.0
519.0,500.0,528.0,491.0,509.0
529.0,500.0,528.0,500.0,501.0
535.0,507.0,534.0,515.0,496.0
534.0,508.0,533.0,528.0,487.0
537.0,509.0,526.0,538.0,485.0
529.0,511.0,521.0,545.0,490.0
522.0,512.0,512.0,544.0,500.0
519.0,514.0,508.0,545.0,504.0
501.0,508.0,491.0,531.0,521.0
492.0,505.0,485.0,519.0,526.0
492.0,505.0,494.0,511.0,532.0
494.0,508.0,496.0,503.0,529.0
493.0,507.0,500.0,493.0,528.0
503.0,508.0,512.0,491.0,531.0
503.0,503.0,513.0,484.0,528.0
508.0,501.0,519.0,484.0,515.0
514.0,501.0,527.0,488.0,514.0
516.0,500.0,529.0,494.0,506.0
518.0,501.0,530.0,504.0,506.0
527.0,506.0,533.0,520.0,499.0
536.0,510.0,534.0,532.0,485.0
530.0,510.0,532.0,542.0,487.0
